"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"9";"571425";"642852";"5341";"1475227735042";"82";"";""
"10";"642853";"714280";"5345";"1475227735078";"85";"";""
"11";"714281";"785708";"5274";"1475227735116";"87";"";""
"12";"785709";"857136";"5243";"1475227735125";"94";"";""
"13";"857137";"928564";"5227";"1475227735158";"100";"";""
"14";"928565";"1000000";"5133";"1475227735164";"102";"";""
"14";"1";"1000000";"78498";"1475227734904";"362";"true";"Prim2"
"1";"1";"714285";"57622";"1475227735271";"1638";"";""
"2";"714286";"1428570";"51474";"1475227735271";"2884";"";""
"3";"1428571";"2142855";"49664";"1475227735271";"3442";"";""
"4";"2142856";"2857140";"48494";"1475227735272";"4282";"";""
"5";"2857141";"3571425";"47590";"1475227735306";"4587";"";""
"6";"3571426";"4285710";"47063";"1475227735373";"4972";"";""
"7";"4285711";"4999995";"46605";"1475227735498";"5142";"";""
"8";"4999996";"5714280";"46013";"1475227735611";"5466";"";""
"9";"5714281";"6428565";"45700";"1475227735744";"5550";"";""
"10";"6428566";"7142850";"45482";"1475227735902";"5724";"";""
"11";"7142851";"7857135";"45076";"1475227736071";"5562";"";""
"12";"7857136";"8571420";"44849";"1475227736373";"5479";"";""
"13";"8571421";"9285705";"44656";"1475227736650";"5367";"";""
"14";"9285706";"10000000";"44291";"1475227736970";"5077";"";""
"14";"1";"10000000";"664579";"1475227735270";"6777";"true";"Prim2"
"1";"1";"666";"121";"1475227742068";"0";"";""
"2";"667";"1332";"96";"1475227742068";"0";"";""
"3";"1333";"1998";"85";"1475227742068";"0";"";""
"4";"1999";"2664";"84";"1475227742071";"0";"";""
"5";"2665";"3330";"83";"1475227742072";"0";"";""
"6";"3331";"3996";"81";"1475227742073";"0";"";""
"7";"3997";"4662";"80";"1475227742074";"0";"";""
"8";"4663";"5328";"75";"1475227742074";"0";"";""
"9";"5329";"5994";"78";"1475227742075";"0";"";""
"10";"5995";"6660";"75";"1475227742077";"0";"";""
"11";"6661";"7326";"75";"1475227742077";"0";"";""
"12";"7327";"7992";"73";"1475227742078";"0";"";""
"13";"7993";"8658";"71";"1475227742078";"0";"";""
"14";"8659";"9324";"77";"1475227742081";"0";"";""
"15";"9325";"10000";"75";"1475227742081";"0";"";""
"15";"1";"10000";"1229";"1475227742067";"14";"true";"Prim2"
"1";"1";"6666";"859";"1475227742084";"1";"";""
"2";"6667";"13332";"724";"1475227742084";"2";"";""
"3";"13333";"19998";"679";"1475227742084";"4";"";""
"4";"19999";"26664";"660";"1475227742088";"2";"";""
"5";"26665";"33330";"646";"1475227742088";"2";"";""
"6";"33331";"39996";"635";"1475227742089";"3";"";""
"7";"39997";"46662";"618";"1475227742090";"3";"";""
"8";"46663";"53328";"619";"1475227742092";"3";"";""
"9";"53329";"59994";"616";"1475227742093";"3";"";""
"11";"66661";"73326";"596";"1475227742094";"3";"";""
"10";"59995";"66660";"589";"1475227742094";"3";"";""
"12";"73327";"79992";"594";"1475227742095";"3";"";""
"13";"79993";"86658";"588";"1475227742097";"4";"";""
"14";"86659";"93324";"592";"1475227742098";"3";"";""
"15";"93325";"100000";"577";"1475227742098";"4";"";""
"15";"1";"100000";"9592";"1475227742082";"20";"true";"Prim2"
"1";"1";"66666";"6645";"1475227742104";"23";"";""
"2";"66667";"133332";"5799";"1475227742105";"39";"";""
"3";"133333";"199998";"5539";"1475227742105";"43";"";""
"4";"199999";"266664";"5379";"1475227742105";"54";"";""
"5";"266665";"333330";"5302";"1475227742130";"68";"";""
"6";"333331";"399996";"5196";"1475227742145";"69";"";""
"7";"399997";"466662";"5103";"1475227742150";"78";"";""
"8";"466663";"533328";"5118";"1475227742161";"85";"";""
"9";"533329";"599994";"5016";"1475227742188";"82";"";""
"10";"599995";"666660";"4972";"1475227742217";"94";"";""
"11";"666661";"733326";"4960";"1475227742234";"89";"";""
"12";"733327";"799992";"4920";"1475227742250";"81";"";""
"13";"799993";"866658";"4890";"1475227742270";"89";"";""
"14";"866659";"933324";"4871";"1475227742294";"86";"";""
"15";"933325";"1000000";"4788";"1475227742324";"72";"";""
"15";"1";"1000000";"78498";"1475227742104";"292";"true";"Prim2"
"1";"1";"666666";"54069";"1475227742399";"1178";"";""
"2";"666667";"1333332";"48314";"1475227742400";"2548";"";""
"3";"1333333";"1999998";"46550";"1475227742400";"3268";"";""
"4";"1999999";"2666664";"45467";"1475227742401";"3734";"";""
"5";"2666665";"3333330";"44718";"1475227742435";"4507";"";""
"6";"3333331";"3999996";"44028";"1475227742476";"4923";"";""
"7";"3999997";"4666662";"43612";"1475227742585";"5327";"";""
"8";"4666663";"5333328";"43298";"1475227742693";"5623";"";""
"9";"5333329";"5999994";"42793";"1475227742831";"5795";"";""
"10";"5999995";"6666660";"42532";"1475227742986";"5901";"";""
"11";"6666661";"7333326";"42382";"1475227743177";"5991";"";""
"12";"7333327";"7999992";"42013";"1475227743393";"5933";"";""
"13";"7999993";"8666658";"41857";"1475227743623";"6013";"";""
"14";"8666659";"9333324";"41610";"1475227743759";"5946";"";""
"15";"9333325";"10000000";"41336";"1475227744089";"5841";"";""
"15";"1";"10000000";"664579";"1475227742398";"7531";"true";"Prim2"
"1";"1";"10000";"1229";"1475227947409";"2";"";""
"1";"1";"10000";"1229";"1475227947405";"6";"true";"Prim3"
"1";"1";"100000";"9592";"1475227947414";"31";"";""
"1";"1";"100000";"9592";"1475227947412";"33";"true";"Prim3"
"1";"1";"1000000";"78498";"1475227947446";"538";"";""
"1";"1";"1000000";"78498";"1475227947446";"538";"true";"Prim3"
"1";"1";"10000000";"664579";"1475227947987";"16010";"";""
"1";"1";"10000000";"664579";"1475227947986";"16011";"true";"Prim3"
"2";"6667";"10000";"370";"1475227964034";"0";"";""
"1";"1";"6666";"859";"1475227964034";"0";"";""
"2";"1";"10000";"1229";"1475227964033";"2";"true";"Prim3"
"2";"66667";"100000";"2947";"1475227964036";"11";"";""
"1";"1";"66666";"6645";"1475227964036";"14";"";""
"2";"1";"100000";"9592";"1475227964036";"15";"true";"Prim3"
"2";"666667";"1000000";"24429";"1475227964052";"292";"";""
"1";"1";"666666";"54069";"1475227964052";"370";"";""
"2";"1";"1000000";"78498";"1475227964051";"371";"true";"Prim3"
"2";"6666667";"10000000";"209198";"1475227964425";"9206";"";""
"1";"1";"6666666";"455381";"1475227964424";"11184";"";""
"2";"1";"10000000";"664579";"1475227964424";"11185";"true";"Prim3"
"3";"8572";"10000";"162";"1475227975642";"1";"";""
"1";"1";"5714";"752";"1475227975642";"1";"";""
"2";"5715";"8571";"315";"1475227975642";"1";"";""
"3";"1";"10000";"1229";"1475227975642";"2";"true";"Prim3"
"3";"85714";"100000";"1250";"1475227975645";"8";"";""
"2";"57143";"85713";"2548";"1475227975645";"11";"";""
"1";"1";"57142";"5794";"1475227975645";"12";"";""
"3";"1";"100000";"9592";"1475227975644";"14";"true";"Prim3"
"3";"857143";"1000000";"10359";"1475227975660";"149";"";""
"2";"571429";"857142";"21204";"1475227975659";"271";"";""
"1";"1";"571428";"46935";"1475227975659";"389";"";""
"3";"1";"1000000";"78498";"1475227975659";"391";"true";"Prim3"
"3";"8571428";"10000000";"88946";"1475227976052";"4782";"";""
"2";"5714286";"8571427";"181108";"1475227976052";"8244";"";""
"1";"1";"5714285";"394525";"1475227976052";"10256";"";""
"3";"1";"10000000";"664579";"1475227976051";"10258";"true";"Prim3"
"4";"9333";"10000";"75";"1475227986357";"0";"";""
"2";"5334";"7999";"301";"1475227986357";"0";"";""
"1";"1";"5333";"706";"1475227986357";"0";"";""
"3";"8000";"9332";"147";"1475227986357";"0";"";""
"4";"1";"10000";"1229";"1475227986357";"2";"true";"Prim3"
"4";"93333";"100000";"576";"1475227986361";"4";"";""
"3";"80000";"93332";"1179";"1475227986361";"6";"";""
"2";"53334";"79999";"2397";"1475227986361";"10";"";""
"1";"1";"53333";"5440";"1475227986361";"13";"";""
"4";"1";"100000";"9592";"1475227986360";"14";"true";"Prim3"
"4";"933333";"1000000";"4787";"1475227986376";"96";"";""
"3";"800000";"933332";"9760";"1475227986375";"167";"";""
"2";"533334";"799999";"19870";"1475227986375";"271";"";""
"1";"1";"533333";"44081";"1475227986375";"333";"";""
"4";"1";"1000000";"78498";"1475227986375";"333";"true";"Prim3"
"4";"9333333";"10000000";"41336";"1475227986750";"2522";"";""
"3";"8000000";"9333332";"83466";"1475227986712";"4629";"";""
"2";"5333334";"7999999";"169720";"1475227986711";"8122";"";""
"1";"1";"5333333";"370057";"1475227986711";"9996";"";""
"4";"1";"10000000";"664579";"1475227986710";"9998";"true";"Prim3"
"1";"1";"5161";"687";"1475227996734";"1";"";""
"2";"5162";"7741";"295";"1475227996775";"0";"";""
"3";"7742";"9031";"140";"1475227996802";"2";"";""
"4";"9032";"9676";"71";"1475227996813";"0";"";""
"5";"9677";"10000";"36";"1475227996831";"0";"";""
"5";"1";"10000";"1229";"1475227996727";"104";"true";"Prim3"
"1";"1";"51612";"5282";"1475227996834";"23";"";""
"2";"51613";"77418";"2323";"1475227996858";"15";"";""
"3";"77419";"90321";"1141";"1475227996875";"9";"";""
"4";"90322";"96772";"570";"1475227996885";"4";"";""
"5";"96773";"100000";"276";"1475227996892";"1";"";""
"5";"1";"100000";"9592";"1475227996833";"61";"true";"Prim3"
"4";"903226";"967741";"4676";"1475227997170";"146";"";""
"5";"967742";"1000000";"2317";"1475227997296";"67";"";""
"3";"774194";"903225";"9457";"1475227997040";"296";"";""
"2";"516130";"774193";"19302";"1475227996936";"549";"";""
"1";"1";"516129";"42746";"1475227996896";"710";"";""
"5";"1";"1000000";"78498";"1475227996896";"727";"true";"Prim3"
"5";"9677419";"10000000";"19914";"1475227997892";"2093";"";""
"4";"9032258";"9677418";"40221";"1475227997760";"3564";"";""
"3";"7741936";"9032257";"80918";"1475227997697";"6500";"";""
"2";"5161291";"7741935";"164599";"1475227997655";"9370";"";""
"1";"1";"5161290";"358927";"1475227997627";"10852";"";""
"5";"1";"10000000";"664579";"1475227997625";"10854";"true";"Prim3"
"3";"7619";"8887";"140";"1475228008522";"0";"";""
"1";"1";"5079";"678";"1475228008522";"0";"";""
"4";"8888";"9521";"72";"1475228008523";"0";"";""
"2";"5080";"7618";"289";"1475228008522";"0";"";""
"5";"9522";"9838";"34";"1475228008524";"0";"";""
"6";"9839";"10000";"16";"1475228008525";"0";"";""
"6";"1";"10000";"1229";"1475228008521";"4";"true";"Prim3"
"3";"76190";"88887";"1112";"1475228008530";"9";"";""
"2";"50794";"76189";"2295";"1475228008528";"14";"";""
"4";"88888";"95236";"570";"1475228008541";"3";"";""
"6";"98411";"100000";"143";"1475228008544";"1";"";""
"5";"95237";"98410";"268";"1475228008543";"2";"";""
"1";"1";"50793";"5204";"1475228008528";"21";"";""
"6";"1";"100000";"9592";"1475228008527";"22";"true";"Prim3"
"4";"888889";"952380";"4605";"1475228008628";"111";"";""
"3";"761905";"888888";"9349";"1475228008557";"217";"";""
"6";"984127";"1000000";"1140";"1475228008760";"22";"";""
"5";"952381";"984126";"2275";"1475228008689";"68";"";""
"2";"507937";"761904";"18994";"1475228008553";"397";"";""
"1";"1";"507936";"42135";"1475228008552";"505";"";""
"6";"1";"1000000";"78498";"1475228008552";"509";"true";"Prim3"
"6";"9841269";"10000000";"9748";"1475228009260";"1037";"";""
"5";"9523809";"9841268";"19761";"1475228009180";"1748";"";""
"4";"8888889";"9523808";"39537";"1475228009112";"2928";"";""
"3";"7619048";"8888888";"79754";"1475228009066";"4629";"";""
"2";"5079366";"7619047";"162146";"1475228009065";"7783";"";""
"1";"1";"5079365";"353633";"1475228009063";"9382";"";""
"6";"1";"10000000";"664579";"1475228009062";"9383";"true";"Prim3"
"2";"5040";"7558";"283";"1475228018496";"0";"";""
"3";"7559";"8817";"139";"1475228018497";"0";"";""
"1";"1";"5039";"675";"1475228018496";"0";"";""
"4";"8818";"9446";"73";"1475228018498";"0";"";""
"5";"9447";"9760";"33";"1475228018498";"0";"";""
"6";"9761";"9917";"19";"1475228018501";"0";"";""
"7";"9918";"10000";"7";"1475228018502";"0";"";""
"7";"1";"10000";"1229";"1475228018495";"8";"true";"Prim3"
"3";"75590";"88187";"1108";"1475228018506";"7";"";""
"2";"50394";"75589";"2275";"1475228018506";"10";"";""
"4";"88188";"94486";"558";"1475228018514";"3";"";""
"5";"94487";"97635";"276";"1475228018518";"1";"";""
"6";"97636";"99209";"135";"1475228018518";"2";"";""
"7";"99210";"100000";"68";"1475228018522";"0";"";""
"1";"1";"50393";"5172";"1475228018506";"18";"";""
"7";"1";"100000";"9592";"1475228018505";"20";"true";"Prim3"
"4";"881890";"944881";"4589";"1475228018560";"85";"";""
"5";"944882";"976377";"2269";"1475228018628";"69";"";""
"6";"976378";"992125";"1113";"1475228018686";"22";"";""
"3";"755906";"881889";"9278";"1475228018527";"192";"";""
"7";"992126";"1000000";"564";"1475228018722";"9";"";""
"2";"503938";"755905";"18858";"1475228018527";"273";"";""
"1";"1";"503937";"41827";"1475228018526";"378";"";""
"7";"1";"1000000";"78498";"1475228018525";"379";"true";"Prim3"
"7";"9921259";"10000000";"4831";"1475228019171";"457";"";""
"6";"9763779";"9921258";"9730";"1475228019086";"858";"";""
"5";"9448819";"9763778";"19604";"1475228019011";"1624";"";""
"4";"8818898";"9448818";"39240";"1475228018942";"2971";"";""
"3";"7559056";"8818897";"79181";"1475228018907";"4687";"";""
"2";"5039371";"7559055";"160946";"1475228018907";"6827";"";""
"1";"1";"5039370";"351047";"1475228018907";"8196";"";""
"7";"1";"10000000";"664579";"1475228018906";"8198";"true";"Prim3"
"2";"5020";"7528";"281";"1475228027142";"1";"";""
"3";"7529";"8782";"141";"1475228027142";"1";"";""
"4";"8783";"9409";"69";"1475228027144";"0";"";""
"1";"1";"5019";"672";"1475228027142";"1";"";""
"5";"9410";"9722";"36";"1475228027145";"0";"";""
"6";"9723";"9878";"19";"1475228027147";"0";"";""
"7";"9879";"9956";"9";"1475228027147";"0";"";""
"8";"9957";"10000";"2";"1475228027148";"0";"";""
"8";"1";"10000";"1229";"1475228027141";"7";"true";"Prim3"
"3";"75295";"87843";"1110";"1475228027151";"9";"";""
"4";"87844";"94117";"552";"1475228027160";"4";"";""
"2";"50197";"75294";"2266";"1475228027151";"14";"";""
"5";"94118";"97254";"275";"1475228027162";"3";"";""
"6";"97255";"98822";"129";"1475228027169";"0";"";""
"1";"1";"50196";"5153";"1475228027151";"21";"";""
"7";"98823";"99606";"71";"1475228027172";"1";"";""
"8";"99607";"100000";"36";"1475228027173";"0";"";""
"8";"1";"100000";"9592";"1475228027150";"23";"true";"Prim3"
"5";"941176";"972547";"2273";"1475228027213";"43";"";""
"6";"972548";"988233";"1104";"1475228027278";"19";"";""
"4";"878431";"941175";"4571";"1475228027184";"112";"";""
"7";"988234";"996076";"560";"1475228027310";"13";"";""
"8";"996077";"1000000";"286";"1475228027328";"8";"";""
"3";"752941";"878430";"9242";"1475228027176";"171";"";""
"2";"501961";"752940";"18774";"1475228027175";"251";"";""
"1";"1";"501960";"41688";"1475228027175";"312";"";""
"8";"1";"1000000";"78498";"1475228027175";"313";"true";"Prim3"
"8";"9960780";"10000000";"2393";"1475228027796";"255";"";""
"7";"9882349";"9960779";"4832";"1475228027691";"537";"";""
"6";"9725487";"9882348";"9731";"1475228027591";"867";"";""
"5";"9411762";"9725486";"19498";"1475228027532";"1640";"";""
"4";"8784312";"9411761";"39092";"1475228027497";"2911";"";""
"3";"7529411";"8784311";"78944";"1475228027491";"5113";"";""
"2";"5019608";"7529410";"160322";"1475228027491";"7853";"";""
"1";"1";"5019607";"349767";"1475228027490";"9014";"";""
"8";"1";"10000000";"664579";"1475228027489";"9015";"true";"Prim3"
"3";"7514";"8765";"142";"1475228036545";"0";"";""
"2";"5010";"7513";"280";"1475228036545";"0";"";""
"1";"1";"5009";"671";"1475228036545";"0";"";""
"4";"8766";"9391";"68";"1475228036546";"1";"";""
"5";"9392";"9704";"36";"1475228036548";"0";"";""
"6";"9705";"9860";"20";"1475228036549";"0";"";""
"7";"9861";"9938";"8";"1475228036549";"0";"";""
"8";"9939";"9977";"4";"1475228036551";"0";"";""
"9";"9978";"10000";"0";"1475228036551";"0";"";""
"9";"1";"10000";"1229";"1475228036544";"8";"true";"Prim3"
"3";"75146";"87669";"1109";"1475228036555";"10";"";""
"2";"50098";"75145";"2260";"1475228036555";"12";"";""
"1";"1";"50097";"5143";"1475228036555";"17";"";""
"4";"87670";"93931";"550";"1475228036568";"4";"";""
"6";"97063";"98627";"128";"1475228036575";"0";"";""
"5";"93932";"97062";"279";"1475228036572";"2";"";""
"7";"98628";"99409";"73";"1475228036577";"0";"";""
"8";"99410";"99800";"32";"1475228036579";"0";"";""
"9";"99801";"100000";"18";"1475228036581";"0";"";""
"9";"1";"100000";"9592";"1475228036554";"26";"true";"Prim3"
"6";"970645";"986299";"1122";"1475228036694";"21";"";""
"5";"939334";"970644";"2255";"1475228036656";"61";"";""
"4";"876712";"939333";"4558";"1475228036618";"113";"";""
"8";"994127";"998039";"294";"1475228036767";"7";"";""
"3";"751468";"876711";"9233";"1475228036590";"197";"";""
"9";"998040";"1000000";"135";"1475228036791";"2";"";""
"7";"986300";"994126";"552";"1475228036753";"12";"";""
"2";"500979";"751467";"18732";"1475228036583";"316";"";""
"1";"1";"500978";"41617";"1475228036582";"368";"";""
"9";"1";"1000000";"78498";"1475228036582";"368";"true";"Prim3"
"9";"9980427";"10000000";"1176";"1475228037442";"114";"";""
"7";"9863012";"9941288";"4828";"1475228037167";"522";"";""
"8";"9941289";"9980426";"2405";"1475228037292";"293";"";""
"6";"9706457";"9863011";"9716";"1475228037076";"1009";"";""
"5";"9393346";"9706456";"19462";"1475228036991";"1831";"";""
"4";"8767123";"9393345";"39047";"1475228036952";"2916";"";""
"3";"7514677";"8767122";"78769";"1475228036952";"4535";"";""
"2";"5009785";"7514676";"160040";"1475228036952";"6869";"";""
"1";"1";"5009784";"349136";"1475228036952";"8065";"";""
"9";"1";"10000000";"664579";"1475228036951";"8066";"true";"Prim3"
"4";"8758";"9382";"68";"1475228045060";"0";"";""
"2";"5005";"7506";"280";"1475228045060";"0";"";""
"5";"9383";"9694";"36";"1475228045061";"0";"";""
"1";"1";"5004";"670";"1475228045060";"0";"";""
"6";"9695";"9850";"18";"1475228045062";"0";"";""
"3";"7507";"8757";"142";"1475228045060";"0";"";""
"7";"9851";"9928";"9";"1475228045063";"0";"";""
"8";"9929";"9967";"5";"1475228045064";"0";"";""
"9";"9968";"9986";"1";"1475228045064";"0";"";""
"10";"9987";"10000";"0";"1475228045065";"0";"";""
"10";"1";"10000";"1229";"1475228045059";"6";"true";"Prim3"
"4";"87585";"93840";"550";"1475228045067";"5";"";""
"3";"75073";"87584";"1104";"1475228045067";"6";"";""
"6";"96969";"98532";"129";"1475228045075";"0";"";""
"5";"93841";"96968";"279";"1475228045074";"2";"";""
"7";"98533";"99314";"71";"1475228045076";"0";"";""
"8";"99315";"99705";"32";"1475228045078";"0";"";""
"9";"99706";"99900";"20";"1475228045079";"0";"";""
"10";"99901";"100000";"8";"1475228045079";"0";"";""
"2";"50049";"75072";"2262";"1475228045067";"12";"";""
"1";"1";"50048";"5137";"1475228045066";"15";"";""
"10";"1";"100000";"9592";"1475228045066";"15";"true";"Prim3"
"4";"875855";"938415";"4561";"1475228045084";"81";"";""
"5";"938416";"969695";"2246";"1475228045118";"48";"";""
"6";"969696";"985335";"1115";"1475228045184";"19";"";""
"7";"985336";"993155";"560";"1475228045214";"11";"";""
"8";"993156";"997065";"281";"1475228045237";"5";"";""
"3";"750733";"875854";"9232";"1475228045083";"172";"";""
"9";"997066";"999020";"151";"1475228045258";"3";"";""
"10";"999021";"1000000";"64";"1475228045264";"1";"";""
"2";"500489";"750732";"18709";"1475228045083";"304";"";""
"1";"1";"500488";"41579";"1475228045083";"370";"";""
"10";"1";"1000000";"78498";"1475228045083";"370";"true";"Prim3"
"8";"9931570";"9970669";"2427";"1475228045855";"238";"";""
"10";"9990220";"10000000";"603";"1475228046063";"32";"";""
"9";"9970670";"9990219";"1175";"1475228046026";"161";"";""
"7";"9853369";"9931569";"4823";"1475228045736";"624";"";""
"6";"9696967";"9853368";"9671";"1475228045635";"1063";"";""
"5";"9384162";"9696966";"19461";"1475228045550";"1943";"";""
"4";"8758552";"9384161";"39028";"1475228045489";"3291";"";""
"3";"7507331";"8758551";"78674";"1475228045455";"5935";"";""
"2";"5004888";"7507330";"159895";"1475228045454";"8721";"";""
"1";"1";"5004887";"348822";"1475228045454";"10271";"";""
"10";"1";"10000000";"664579";"1475228045454";"10271";"true";"Prim3"
"3";"7504";"8753";"142";"1475228055742";"0";"";""
"2";"5003";"7503";"281";"1475228055742";"0";"";""
"1";"1";"5002";"669";"1475228055742";"0";"";""
"4";"8754";"9378";"68";"1475228055743";"0";"";""
"5";"9379";"9690";"36";"1475228055744";"0";"";""
