"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idõ";"Idõ";"Összefoglaló";"Módszer"
"12";"785709";"857136";"5243";"1475227136116";"163";"";""
"2";"71429";"142856";"6178";"1475227135908";"416";"";""
"14";"1";"1000000";"78498";"1475227135886";"442";"true";"Prim2"
"1";"1";"714285";"57622";"1475227136331";"1375";"";""
"2";"714286";"1428570";"51474";"1475227136331";"2226";"";""
"3";"1428571";"2142855";"49664";"1475227136331";"2845";"";""
"4";"2142856";"2857140";"48494";"1475227136331";"3472";"";""
"5";"2857141";"3571425";"47590";"1475227136585";"4898";"";""
"6";"3571426";"4285710";"47063";"1475227136796";"5866";"";""
"7";"4285711";"4999995";"46605";"1475227137087";"6791";"";""
"8";"4999996";"5714280";"46013";"1475227137481";"7082";"";""
"9";"5714281";"6428565";"45700";"1475227137872";"7127";"";""
"10";"6428566";"7142850";"45482";"1475227138358";"7056";"";""
"11";"7142851";"7857135";"45076";"1475227138880";"6885";"";""
"12";"7857136";"8571420";"44849";"1475227139515";"6861";"";""
"13";"8571421";"9285705";"44656";"1475227140072";"6635";"";""
"14";"9285706";"10000000";"44291";"1475227141611";"5481";"";""
"14";"1";"10000000";"664579";"1475227136330";"10764";"true";"Prim2"
"2";"667";"1332";"96";"1475227147099";"0";"";""
"3";"1333";"1998";"85";"1475227147099";"0";"";""
"4";"1999";"2664";"84";"1475227147099";"0";"";""
"5";"2665";"3330";"83";"1475227147105";"1";"";""
"6";"3331";"3996";"81";"1475227147105";"1";"";""
"7";"3997";"4662";"80";"1475227147106";"0";"";""
"8";"4663";"5328";"75";"1475227147110";"0";"";""
"9";"5329";"5994";"78";"1475227147110";"0";"";""
"12";"7327";"7992";"73";"1475227147110";"2";"";""
"13";"7993";"8658";"71";"1475227147112";"0";"";""
"10";"5995";"6660";"75";"1475227147110";"2";"";""
"11";"6661";"7326";"75";"1475227147110";"3";"";""
"14";"8659";"9324";"77";"1475227147114";"0";"";""
"15";"9325";"10000";"75";"1475227147116";"1";"";""
"1";"1";"666";"121";"1475227147099";"22";"";""
"15";"1";"10000";"1229";"1475227147095";"28";"true";"Prim2"
"2";"6667";"13332";"724";"1475227147128";"4";"";""
"6";"33331";"39996";"635";"1475227147129";"5";"";""
"5";"26665";"33330";"646";"1475227147129";"9";"";""
"8";"46663";"53328";"619";"1475227147139";"4";"";""
"9";"53329";"59994";"616";"1475227147139";"4";"";""
"11";"66661";"73326";"596";"1475227147145";"5";"";""
"12";"73327";"79992";"594";"1475227147145";"5";"";""
"7";"39997";"46662";"618";"1475227147139";"15";"";""
"10";"59995";"66660";"589";"1475227147145";"9";"";""
"3";"13333";"19998";"679";"1475227147129";"29";"";""
"4";"19999";"26664";"660";"1475227147129";"29";"";""
"13";"79993";"86658";"588";"1475227147158";"6";"";""
"14";"86659";"93324";"592";"1475227147160";"5";"";""
"15";"93325";"100000";"577";"1475227147160";"5";"";""
"1";"1";"6666";"859";"1475227147128";"45";"";""
"15";"1";"100000";"9592";"1475227147124";"51";"true";"Prim2"
"2";"66667";"133332";"5799";"1475227147180";"50";"";""
"3";"133333";"199998";"5539";"1475227147180";"63";"";""
"4";"199999";"266664";"5379";"1475227147180";"68";"";""
"5";"266665";"333330";"5302";"1475227147180";"80";"";""
"7";"399997";"466662";"5103";"1475227147248";"85";"";""
"8";"466663";"533328";"5118";"1475227147249";"89";"";""
"9";"533329";"599994";"5016";"1475227147249";"96";"";""
"6";"333331";"399996";"5196";"1475227147248";"201";"";""
"11";"666661";"733326";"4960";"1475227147346";"132";"";""
"12";"733327";"799992";"4920";"1475227147346";"143";"";""
"14";"866659";"933324";"4871";"1475227147346";"147";"";""
"13";"799993";"866658";"4890";"1475227147346";"158";"";""
"10";"599995";"666660";"4972";"1475227147345";"233";"";""
"15";"933325";"1000000";"4788";"1475227147453";"143";"";""
"1";"1";"66666";"6645";"1475227147180";"437";"";""
"15";"1";"1000000";"78498";"1475227147176";"441";"true";"Prim2"
"1";"1";"666666";"54069";"1475227147622";"2189";"";""
"2";"666667";"1333332";"48314";"1475227147622";"3280";"";""
"3";"1333333";"1999998";"46550";"1475227147622";"3783";"";""
"5";"2666665";"3333330";"44718";"1475227147622";"4469";"";""
"4";"1999999";"2666664";"45467";"1475227147622";"4580";"";""
"6";"3333331";"3999996";"44028";"1475227147722";"5018";"";""
"7";"3999997";"4666662";"43612";"1475227147722";"5702";"";""
"8";"4666663";"5333328";"43298";"1475227147722";"5826";"";""
"9";"5333329";"5999994";"42793";"1475227147722";"5997";"";""
"10";"5999995";"6666660";"42532";"1475227148227";"6117";"";""
"11";"6666661";"7333326";"42382";"1475227148227";"6299";"";""
"12";"7333327";"7999992";"42013";"1475227148227";"6407";"";""
"13";"7999993";"8666658";"41857";"1475227152401";"4047";"";""
"14";"8666659";"9333324";"41610";"1475227152401";"4080";"";""
"15";"9333325";"10000000";"41336";"1475227152401";"4205";"";""
"15";"1";"10000000";"664579";"1475227147618";"8990";"true";"Prim2"
"1";"1";"10000";"1229";"1475227506591";"2";"";""
"1";"1";"10000";"1229";"1475227506590";"3";"true";"Prim3"
"1";"1";"100000";"9592";"1475227506594";"36";"";""
"1";"1";"100000";"9592";"1475227506594";"37";"true";"Prim3"
"1";"1";"1000000";"78498";"1475227506631";"852";"";""
"1";"1";"1000000";"78498";"1475227506631";"852";"true";"Prim3"
"1";"1";"10000000";"664579";"1475227507486";"23312";"";""
"1";"1";"10000000";"664579";"1475227507485";"23313";"true";"Prim3"
"2";"6667";"10000";"370";"1475227530800";"1";"";""
"1";"1";"6666";"859";"1475227530800";"1";"";""
"2";"1";"10000";"1229";"1475227530800";"1";"true";"Prim3"
"2";"66667";"100000";"2947";"1475227530803";"17";"";""
"1";"1";"66666";"6645";"1475227530803";"24";"";""
"2";"1";"100000";"9592";"1475227530803";"24";"true";"Prim3"
"2";"666667";"1000000";"24429";"1475227530829";"444";"";""
"1";"1";"666666";"54069";"1475227530829";"597";"";""
"2";"1";"1000000";"78498";"1475227530827";"600";"true";"Prim3"
"2";"6666667";"10000000";"209198";"1475227531428";"12168";"";""
"1";"1";"6666666";"455381";"1475227531428";"15270";"";""
"2";"1";"10000000";"664579";"1475227531427";"15273";"true";"Prim3"
"3";"8572";"10000";"162";"1475227546702";"0";"";""
"2";"5715";"8571";"315";"1475227546702";"0";"";""
"1";"1";"5714";"752";"1475227546702";"2";"";""
"3";"1";"10000";"1229";"1475227546701";"4";"true";"Prim3"
"3";"85714";"100000";"1250";"1475227546708";"12";"";""
"2";"57143";"85713";"2548";"1475227546708";"20";"";""
"1";"1";"57142";"5794";"1475227546708";"37";"";""
"3";"1";"100000";"9592";"1475227546706";"40";"true";"Prim3"
"3";"857143";"1000000";"10359";"1475227546750";"331";"";""
"2";"571429";"857142";"21204";"1475227546749";"543";"";""
"1";"1";"571428";"46935";"1475227546748";"717";"";""
"3";"1";"1000000";"78498";"1475227546748";"717";"true";"Prim3"
"3";"8571428";"10000000";"88946";"1475227547468";"7772";"";""
"2";"5714286";"8571427";"181108";"1475227547468";"13204";"";""
"1";"1";"5714285";"394525";"1475227547468";"16247";"";""
"3";"1";"10000000";"664579";"1475227547467";"16249";"true";"Prim3"
"3";"8000";"9332";"147";"1475227563719";"0";"";""
"2";"5334";"7999";"301";"1475227563719";"0";"";""
"1";"1";"5333";"706";"1475227563719";"2";"";""
"4";"9333";"10000";"75";"1475227563721";"1";"";""
"4";"1";"10000";"1229";"1475227563718";"4";"true";"Prim3"
"4";"93333";"100000";"576";"1475227563725";"5";"";""
"3";"80000";"93332";"1179";"1475227563723";"11";"";""
"2";"53334";"79999";"2397";"1475227563723";"22";"";""
"1";"1";"53333";"5440";"1475227563723";"44";"";""
"4";"1";"100000";"9592";"1475227563723";"44";"true";"Prim3"
"4";"933333";"1000000";"4787";"1475227563767";"120";"";""
"3";"800000";"933332";"9760";"1475227563767";"272";"";""
"2";"533334";"799999";"19870";"1475227563767";"471";"";""
"1";"1";"533333";"44081";"1475227563767";"644";"";""
"4";"1";"1000000";"78498";"1475227563767";"645";"true";"Prim3"
"4";"9333333";"10000000";"41336";"1475227564448";"3581";"";""
"3";"8000000";"9333332";"83466";"1475227564430";"7201";"";""
"2";"5333334";"7999999";"169720";"1475227564430";"12406";"";""
"1";"1";"5333333";"370057";"1475227564423";"15088";"";""
"4";"1";"10000000";"664579";"1475227564418";"15094";"true";"Prim3"
"3";"7742";"9031";"140";"1475227579512";"1";"";""
"2";"5162";"7741";"295";"1475227579512";"1";"";""
"5";"9677";"10000";"36";"1475227579513";"0";"";""
"4";"9032";"9676";"71";"1475227579513";"0";"";""
"1";"1";"5161";"687";"1475227579512";"1";"";""
"5";"1";"10000";"1229";"1475227579512";"3";"true";"Prim3"
"5";"96773";"100000";"276";"1475227579515";"2";"";""
"4";"90322";"96772";"570";"1475227579515";"5";"";""
"3";"77419";"90321";"1141";"1475227579515";"9";"";""
"2";"51613";"77418";"2323";"1475227579515";"16";"";""
"1";"1";"51612";"5282";"1475227579515";"27";"";""
"5";"1";"100000";"9592";"1475227579515";"28";"true";"Prim3"
"5";"967742";"1000000";"2317";"1475227579546";"61";"";""
"4";"903226";"967741";"4676";"1475227579546";"155";"";""
"3";"774194";"903225";"9457";"1475227579543";"253";"";""
"2";"516130";"774193";"19302";"1475227579543";"423";"";""
"1";"1";"516129";"42746";"1475227579543";"570";"";""
"5";"1";"1000000";"78498";"1475227579543";"571";"true";"Prim3"
"5";"9677419";"10000000";"19914";"1475227580119";"2043";"";""
"4";"9032258";"9677418";"40221";"1475227580119";"3713";"";""
"3";"7741936";"9032257";"80918";"1475227580114";"6982";"";""
"2";"5161291";"7741935";"164599";"1475227580114";"11801";"";""
"1";"1";"5161290";"358927";"1475227580114";"14723";"";""
"5";"1";"10000000";"664579";"1475227580114";"14724";"true";"Prim3"
"3";"7619";"8887";"140";"1475227594838";"1";"";""
"2";"5080";"7618";"289";"1475227594838";"1";"";""
"5";"9522";"9838";"34";"1475227594839";"0";"";""
"4";"8888";"9521";"72";"1475227594839";"0";"";""
"6";"9839";"10000";"16";"1475227594839";"0";"";""
"1";"1";"5079";"678";"1475227594838";"3";"";""
"6";"1";"10000";"1229";"1475227594838";"3";"true";"Prim3"
"6";"98411";"100000";"143";"1475227594843";"0";"";""
"5";"95237";"98410";"268";"1475227594843";"3";"";""
"4";"88888";"95236";"570";"1475227594843";"7";"";""
"3";"76190";"88887";"1112";"1475227594842";"8";"";""
"2";"50794";"76189";"2295";"1475227594842";"17";"";""
"1";"1";"50793";"5204";"1475227594841";"35";"";""
"6";"1";"100000";"9592";"1475227594841";"35";"true";"Prim3"
"5";"952381";"984126";"2275";"1475227594879";"55";"";""
"6";"984127";"1000000";"1140";"1475227594879";"56";"";""
"4";"888889";"952380";"4605";"1475227594879";"150";"";""
"3";"761905";"888888";"9349";"1475227594876";"268";"";""
"2";"507937";"761904";"18994";"1475227594876";"455";"";""
"1";"1";"507936";"42135";"1475227594876";"582";"";""
"6";"1";"1000000";"78498";"1475227594876";"582";"true";"Prim3"
"6";"9841269";"10000000";"9748";"1475227595471";"1139";"";""
"5";"9523809";"9841268";"19761";"1475227595471";"2010";"";""
"4";"8888889";"9523808";"39537";"1475227595471";"3741";"";""
"3";"7619048";"8888888";"79754";"1475227595460";"6733";"";""
"2";"5079366";"7619047";"162146";"1475227595458";"11608";"";""
"1";"1";"5079365";"353633";"1475227595458";"14357";"";""
"6";"1";"10000000";"664579";"1475227595458";"14359";"true";"Prim3"
"2";"5040";"7558";"283";"1475227609818";"0";"";""
"4";"8818";"9446";"73";"1475227609818";"0";"";""
"3";"7559";"8817";"139";"1475227609818";"0";"";""
"5";"9447";"9760";"33";"1475227609818";"0";"";""
"1";"1";"5039";"675";"1475227609818";"2";"";""
"6";"9761";"9917";"19";"1475227609822";"0";"";""
"7";"9918";"10000";"7";"1475227609822";"0";"";""
"7";"1";"10000";"1229";"1475227609817";"7";"true";"Prim3"
"5";"94487";"97635";"276";"1475227609824";"4";"";""
"4";"88188";"94486";"558";"1475227609824";"9";"";""
"3";"75590";"88187";"1108";"1475227609824";"9";"";""
"6";"97636";"99209";"135";"1475227609833";"0";"";""
"2";"50394";"75589";"2275";"1475227609824";"16";"";""
"7";"99210";"100000";"68";"1475227609840";"0";"";""
"1";"1";"50393";"5172";"1475227609824";"38";"";""
"7";"1";"100000";"9592";"1475227609824";"38";"true";"Prim3"
"7";"992126";"1000000";"564";"1475227609894";"16";"";""
"6";"976378";"992125";"1113";"1475227609894";"26";"";""
"5";"944882";"976377";"2269";"1475227609892";"72";"";""
"4";"881890";"944881";"4589";"1475227609929";"133";"";""
"3";"755906";"881889";"9278";"1475227609863";"267";"";""
"2";"503938";"755905";"18858";"1475227609863";"545";"";""
"1";"1";"503937";"41827";"1475227609863";"732";"";""
"7";"1";"1000000";"78498";"1475227609862";"733";"true";"Prim3"
"7";"9921259";"10000000";"4831";"1475227610846";"618";"";""
"6";"9763779";"9921258";"9730";"1475227611202";"1091";"";""
"5";"9448819";"9763778";"19604";"1475227610606";"2142";"";""
"4";"8818898";"9448818";"39240";"1475227610606";"3707";"";""
"3";"7559056";"8818897";"79181";"1475227610606";"6724";"";""
"2";"5039371";"7559055";"160946";"1475227610596";"10447";"";""
"1";"1";"5039370";"351047";"1475227610596";"12894";"";""
"7";"1";"10000000";"664579";"1475227610596";"12894";"true";"Prim3"
"5";"9410";"9722";"36";"1475227623490";"0";"";""
"4";"8783";"9409";"69";"1475227623490";"0";"";""
"3";"7529";"8782";"141";"1475227623490";"2";"";""
"2";"5020";"7528";"281";"1475227623490";"2";"";""
"6";"9723";"9878";"19";"1475227623492";"0";"";""
"7";"9879";"9956";"9";"1475227623492";"0";"";""
"8";"9957";"10000";"2";"1475227623492";"0";"";""
"1";"1";"5019";"672";"1475227623490";"3";"";""
"8";"1";"10000";"1229";"1475227623490";"3";"true";"Prim3"
"5";"94118";"97254";"275";"1475227623493";"4";"";""
"4";"87844";"94117";"552";"1475227623493";"4";"";""
"8";"99607";"100000";"36";"1475227623499";"0";"";""
"7";"98823";"99606";"71";"1475227623499";"1";"";""
"6";"97255";"98822";"129";"1475227623499";"2";"";""
"3";"75295";"87843";"1110";"1475227623493";"8";"";""
"2";"50197";"75294";"2266";"1475227623493";"17";"";""
"1";"1";"50196";"5153";"1475227623493";"25";"";""
"8";"1";"100000";"9592";"1475227623493";"25";"true";"Prim3"
"8";"996077";"1000000";"286";"1475227623552";"8";"";""
"7";"988234";"996076";"560";"1475227623552";"14";"";""
"6";"972548";"988233";"1104";"1475227623551";"27";"";""
"5";"941176";"972547";"2273";"1475227623519";"63";"";""
"4";"878431";"941175";"4571";"1475227623519";"136";"";""
"3";"752941";"878430";"9242";"1475227623519";"239";"";""
"2";"501961";"752940";"18774";"1475227623519";"365";"";""
"1";"1";"501960";"41688";"1475227623518";"469";"";""
"8";"1";"1000000";"78498";"1475227623518";"469";"true";"Prim3"
"8";"9960780";"10000000";"2393";"1475227624023";"353";"";""
"7";"9882349";"9960779";"4832";"1475227624022";"658";"";""
"6";"9725487";"9882348";"9731";"1475227624022";"2031";"";""
"5";"9411762";"9725486";"19498";"1475227623989";"3267";"";""
"4";"8784312";"9411761";"39092";"1475227623989";"4962";"";""
"3";"7529411";"8784311";"78944";"1475227623989";"7611";"";""
"2";"5019608";"7529410";"160322";"1475227623989";"12287";"";""
"1";"1";"5019607";"349767";"1475227623989";"14491";"";""
"8";"1";"10000000";"664579";"1475227623989";"14491";"true";"Prim3"
"4";"8766";"9391";"68";"1475227638480";"0";"";""
"3";"7514";"8765";"142";"1475227638480";"2";"";""
"2";"5010";"7513";"280";"1475227638480";"2";"";""
"6";"9705";"9860";"20";"1475227638482";"0";"";""
"7";"9861";"9938";"8";"1475227638482";"0";"";""
"8";"9939";"9977";"4";"1475227638482";"0";"";""
"5";"9392";"9704";"36";"1475227638482";"1";"";""
"9";"9978";"10000";"0";"1475227638483";"0";"";""
"1";"1";"5009";"671";"1475227638480";"3";"";""
"9";"1";"10000";"1229";"1475227638480";"4";"true";"Prim3"
"3";"75146";"87669";"1109";"1475227638484";"15";"";""
"2";"50098";"75145";"2260";"1475227638484";"18";"";""
"8";"99410";"99800";"32";"1475227638502";"0";"";""
"7";"98628";"99409";"73";"1475227638502";"0";"";""
"6";"97063";"98627";"128";"1475227638502";"0";"";""
"9";"99801";"100000";"18";"1475227638504";"0";"";""
"5";"93932";"97062";"279";"1475227638502";"2";"";""
"4";"87670";"93931";"550";"1475227638502";"4";"";""
"1";"1";"50097";"5143";"1475227638484";"29";"";""
"9";"1";"100000";"9592";"1475227638484";"29";"true";"Prim3"
"4";"876712";"939333";"4558";"1475227638513";"190";"";""
"5";"939334";"970644";"2255";"1475227638715";"85";"";""
"3";"751468";"876711";"9233";"1475227638513";"299";"";""
"9";"998040";"1000000";"135";"1475227638814";"5";"";""
"8";"994127";"998039";"294";"1475227638812";"7";"";""
"7";"986300";"994126";"552";"1475227638812";"18";"";""
"6";"970645";"986299";"1122";"1475227638812";"37";"";""
"2";"500979";"751467";"18732";"1475227638513";"546";"";""
"1";"1";"500978";"41617";"1475227638513";"700";"";""
"9";"1";"1000000";"78498";"1475227638513";"702";"true";"Prim3"
"9";"9980427";"10000000";"1176";"1475227639250";"192";"";""
"8";"9941289";"9980426";"2405";"1475227639250";"373";"";""
"7";"9863012";"9941288";"4828";"1475227639249";"727";"";""
"6";"9706457";"9863011";"9716";"1475227639249";"1217";"";""
"5";"9393346";"9706456";"19462";"1475227639215";"2201";"";""
"4";"8767123";"9393345";"39047";"1475227639215";"5102";"";""
"3";"7514677";"8767122";"78769";"1475227639215";"8941";"";""
"2";"5009785";"7514676";"160040";"1475227639215";"13585";"";""
"1";"1";"5009784";"349136";"1475227639215";"16212";"";""
"9";"1";"10000000";"664579";"1475227639215";"16212";"true";"Prim3"
"10";"9987";"10000";"0";"1475227655438";"0";"";""
"9";"9968";"9986";"1";"1475227655438";"0";"";""
"2";"5005";"7506";"280";"1475227655435";"3";"";""
"8";"9929";"9967";"5";"1475227655438";"6";"";""
"7";"9851";"9928";"9";"1475227655438";"6";"";""
"6";"9695";"9850";"18";"1475227655438";"6";"";""
"5";"9383";"9694";"36";"1475227655435";"9";"";""
"4";"8758";"9382";"68";"1475227655435";"9";"";""
"3";"7507";"8757";"142";"1475227655435";"9";"";""
"1";"1";"5004";"670";"1475227655435";"9";"";""
"10";"1";"10000";"1229";"1475227655430";"18";"true";"Prim3"
"5";"93841";"96968";"279";"1475227655455";"2";"";""
"6";"96969";"98532";"129";"1475227655457";"2";"";""
"4";"87585";"93840";"550";"1475227655455";"5";"";""
"3";"75073";"87584";"1104";"1475227655455";"9";"";""
"2";"50049";"75072";"2262";"1475227655455";"16";"";""
"10";"99901";"100000";"8";"1475227655471";"0";"";""
"8";"99315";"99705";"32";"1475227655471";"0";"";""
"9";"99706";"99900";"20";"1475227655471";"0";"";""
"7";"98533";"99314";"71";"1475227655471";"1";"";""
"1";"1";"50048";"5137";"1475227655455";"31";"";""
"10";"1";"100000";"9592";"1475227655448";"40";"true";"Prim3"
"5";"938416";"969695";"2246";"1475227655493";"54";"";""
"6";"969696";"985335";"1115";"1475227655534";"30";"";""
"10";"999021";"1000000";"64";"1475227655588";"1";"";""
"9";"997066";"999020";"151";"1475227655588";"4";"";""
"8";"993156";"997065";"281";"1475227655588";"7";"";""
"7";"985336";"993155";"560";"1475227655588";"16";"";""
"4";"875855";"938415";"4561";"1475227655493";"157";"";""
"3";"750733";"875854";"9232";"1475227655493";"358";"";""
"2";"500489";"750732";"18709";"1475227655493";"456";"";""
"1";"1";"500488";"41579";"1475227655493";"999";"";""
"10";"1";"1000000";"78498";"1475227655489";"1005";"true";"Prim3"
"5";"9384162";"9696966";"19461";"1475227656592";"2063";"";""
"4";"8758552";"9384161";"39028";"1475227656498";"4132";"";""
"9";"9970670";"9990219";"1175";"1475227661495";"85";"";""
"10";"9990220";"10000000";"603";"1475227661596";"44";"";""
"8";"9931570";"9970669";"2427";"1475227661493";"220";"";""
"7";"9853369";"9931569";"4823";"1475227661493";"457";"";""
"6";"9696967";"9853368";"9671";"1475227661493";"950";"";""
"3";"7507331";"8758551";"78674";"1475227656498";"7264";"";""
"2";"5004888";"7507330";"159895";"1475227656496";"11444";"";""
"1";"1";"5004887";"348822";"1475227656496";"14175";"";""
"10";"1";"10000000";"664579";"1475227656495";"14177";"true";"Prim3"
"3";"7504";"8753";"142";"1475227670674";"1";"";""
"2";"5003";"7503";"281";"1475227670674";"1";"";""
