"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"9";"571433";"642861";"5342";"1475232027920";"60";"";""
"10";"642862";"714290";"5345";"1475232027940";"54";"";""
"11";"714291";"785719";"5274";"1475232027961";"52";"";""
"12";"785720";"857148";"5243";"1475232027970";"57";"";""
"13";"857149";"928577";"5226";"1475232027981";"58";"";""
"14";"928578";"1000000";"5133";"1475232027995";"56";"";""
"14";"1";"1000000";"78498";"1475232027814";"237";"true";"Prim2"
"1";"1";"714286";"57622";"1475232028052";"788";"";""
"2";"714287";"1428572";"51475";"1475232028052";"1404";"";""
"3";"1428573";"2142858";"49664";"1475232028053";"1899";"";""
"4";"2142859";"2857144";"48493";"1475232028057";"2280";"";""
"5";"2857145";"3571430";"47592";"1475232028103";"2495";"";""
"6";"3571431";"4285716";"47061";"1475232028198";"2870";"";""
"7";"4285717";"5000002";"46606";"1475232028298";"2906";"";""
"8";"5000003";"5714288";"46012";"1475232028439";"3046";"";""
"9";"5714289";"6428574";"45701";"1475232028615";"3210";"";""
"10";"6428575";"7142860";"45482";"1475232028796";"3235";"";""
"11";"7142861";"7857146";"45076";"1475232029041";"3183";"";""
"12";"7857147";"8571432";"44849";"1475232029097";"3196";"";""
"13";"8571433";"9285718";"44655";"1475232029454";"2964";"";""
"14";"9285719";"10000000";"44291";"1475232029758";"2865";"";""
"14";"1";"10000000";"664579";"1475232028052";"4572";"true";"Prim2"
"1";"1";"667";"121";"1475232032641";"0";"";""
"2";"668";"1334";"96";"1475232032641";"0";"";""
"3";"1335";"2001";"86";"1475232032643";"0";"";""
"4";"2002";"2668";"83";"1475232032643";"0";"";""
"5";"2669";"3335";"84";"1475232032644";"0";"";""
"6";"3336";"4002";"81";"1475232032645";"1";"";""
"7";"4003";"4669";"80";"1475232032647";"0";"";""
"8";"4670";"5336";"75";"1475232032648";"0";"";""
"9";"5337";"6003";"77";"1475232032648";"0";"";""
"10";"6004";"6670";"76";"1475232032649";"0";"";""
"11";"6671";"7337";"76";"1475232032649";"0";"";""
"12";"7338";"8004";"72";"1475232032650";"0";"";""
"13";"8005";"8671";"72";"1475232032650";"0";"";""
"14";"8672";"9338";"76";"1475232032650";"1";"";""
"15";"9339";"10000";"74";"1475232032651";"0";"";""
"15";"1";"10000";"1229";"1475232032640";"11";"true";"Prim2"
"1";"1";"6667";"859";"1475232032652";"1";"";""
"2";"6668";"13334";"724";"1475232032652";"2";"";""
"3";"13335";"20001";"679";"1475232032653";"3";"";""
"4";"20002";"26668";"660";"1475232032656";"2";"";""
"5";"26669";"33335";"647";"1475232032657";"2";"";""
"6";"33336";"40002";"634";"1475232032659";"2";"";""
"7";"40003";"46669";"619";"1475232032660";"2";"";""
"8";"46670";"53336";"618";"1475232032662";"2";"";""
"9";"53337";"60003";"617";"1475232032664";"3";"";""
"10";"60004";"66670";"588";"1475232032666";"2";"";""
"11";"66671";"73337";"598";"1475232032668";"2";"";""
"12";"73338";"80004";"594";"1475232032669";"2";"";""
"13";"80005";"86671";"586";"1475232032674";"2";"";""
"14";"86672";"93338";"594";"1475232032677";"4";"";""
"15";"93339";"100000";"575";"1475232032679";"3";"";""
"15";"1";"100000";"9592";"1475232032651";"32";"true";"Prim2"
"1";"1";"66667";"6645";"1475232032684";"25";"";""
"2";"66668";"133334";"5799";"1475232032686";"27";"";""
"3";"133335";"200001";"5540";"1475232032709";"31";"";""
"4";"200002";"266668";"5378";"1475232032718";"34";"";""
"5";"266669";"333335";"5303";"1475232032740";"37";"";""
"6";"333336";"400002";"5195";"1475232032766";"47";"";""
"8";"466670";"533336";"5118";"1475232032782";"52";"";""
"7";"400003";"466669";"5103";"1475232032773";"48";"";""
"9";"533337";"600003";"5017";"1475232032824";"56";"";""
"10";"600004";"666670";"4972";"1475232032838";"60";"";""
"11";"666671";"733337";"4961";"1475232032860";"57";"";""
"12";"733338";"800004";"4920";"1475232032898";"80";"";""
"13";"800005";"866671";"4888";"1475232032919";"77";"";""
"14";"866672";"933338";"4872";"1475232032956";"61";"";""
"15";"933339";"1000000";"4787";"1475232032998";"65";"";""
"15";"1";"1000000";"78498";"1475232032684";"380";"true";"Prim2"
"1";"1";"666667";"54070";"1475232033067";"720";"";""
"2";"666668";"1333334";"48313";"1475232033072";"1265";"";""
"3";"1333335";"2000001";"46550";"1475232033107";"1443";"";""
"4";"2000002";"2666668";"45467";"1475232033166";"1773";"";""
"5";"2666669";"3333335";"44719";"1475232033246";"2249";"";""
"6";"3333336";"4000002";"44027";"1475232033356";"2487";"";""
"7";"4000003";"4666669";"43614";"1475232033470";"2834";"";""
"8";"4666670";"5333336";"43297";"1475232033651";"2675";"";""
"9";"5333337";"6000003";"42792";"1475232033837";"2975";"";""
"10";"6000004";"6666670";"42532";"1475232034025";"2888";"";""
"11";"6666671";"7333337";"42384";"1475232034279";"2752";"";""
"12";"7333338";"8000004";"42012";"1475232034460";"2736";"";""
"13";"8000005";"8666671";"41856";"1475232034612";"2837";"";""
"14";"8666672";"9333338";"41610";"1475232034722";"2763";"";""
"15";"9333339";"10000000";"41336";"1475232035025";"2533";"";""
"15";"1";"10000000";"664579";"1475232033065";"4493";"true";"Prim2"
"1";"1";"10000";"1229";"1475232059317";"1";"";""
"1";"1";"10000";"1229";"1475232059316";"2";"true";"Prim3"
"1";"1";"100000";"9592";"1475232059320";"18";"";""
"1";"1";"100000";"9592";"1475232059319";"20";"true";"Prim3"
"1";"1";"1000000";"78498";"1475232059340";"393";"";""
"1";"1";"1000000";"78498";"1475232059339";"395";"true";"Prim3"
"1";"1";"10000000";"664579";"1475232059735";"13657";"";""
"1";"1";"10000000";"664579";"1475232059734";"13658";"true";"Prim3"
"2";"6667";"10000";"370";"1475232073439";"0";"";""
"1";"1";"6666";"859";"1475232073438";"4";"";""
"2";"1";"10000";"1229";"1475232073438";"6";"true";"Prim3"
"2";"66667";"100000";"2947";"1475232073446";"16";"";""
"1";"1";"66666";"6645";"1475232073445";"20";"";""
"2";"1";"100000";"9592";"1475232073444";"21";"true";"Prim3"
"2";"666667";"1000000";"24429";"1475232073467";"256";"";""
"1";"1";"666666";"54069";"1475232073466";"336";"";""
"2";"1";"1000000";"78498";"1475232073466";"337";"true";"Prim3"
"2";"6666667";"10000000";"209198";"1475232073804";"7338";"";""
"1";"1";"6666666";"455381";"1475232073804";"9104";"";""
"2";"1";"10000000";"664579";"1475232073803";"9106";"true";"Prim3"
"2";"5715";"8571";"315";"1475232082928";"0";"";""
"3";"8572";"10000";"162";"1475232082928";"0";"";""
"1";"1";"5714";"752";"1475232082928";"1";"";""
"3";"1";"10000";"1229";"1475232082927";"4";"true";"Prim3"
"3";"85714";"100000";"1250";"1475232082933";"8";"";""
"2";"57143";"85713";"2548";"1475232082933";"11";"";""
"1";"1";"57142";"5794";"1475232082933";"15";"";""
"3";"1";"100000";"9592";"1475232082932";"16";"true";"Prim3"
"3";"857143";"1000000";"10359";"1475232082949";"134";"";""
"2";"571429";"857142";"21204";"1475232082949";"219";"";""
"1";"1";"571428";"46935";"1475232082949";"301";"";""
"3";"1";"1000000";"78498";"1475232082949";"302";"true";"Prim3"
"3";"8571428";"10000000";"88946";"1475232083252";"3523";"";""
"2";"5714286";"8571427";"181108";"1475232083252";"6009";"";""
"1";"1";"5714285";"394525";"1475232083251";"7411";"";""
"3";"1";"10000000";"664579";"1475232083251";"7412";"true";"Prim3"
"3";"8000";"9332";"147";"1475232090711";"0";"";""
"1";"1";"5333";"706";"1475232090711";"1";"";""
"2";"5334";"7999";"301";"1475232090711";"1";"";""
"4";"9333";"10000";"75";"1475232090712";"0";"";""
"4";"1";"10000";"1229";"1475232090710";"4";"true";"Prim3"
"3";"80000";"93332";"1179";"1475232090716";"6";"";""
"4";"93333";"100000";"576";"1475232090723";"4";"";""
"2";"53334";"79999";"2397";"1475232090716";"11";"";""
"1";"1";"53333";"5440";"1475232090716";"16";"";""
"4";"1";"100000";"9592";"1475232090715";"17";"true";"Prim3"
"4";"933333";"1000000";"4787";"1475232090756";"56";"";""
"3";"800000";"933332";"9760";"1475232090734";"128";"";""
"2";"533334";"799999";"19870";"1475232090734";"207";"";""
"1";"1";"533333";"44081";"1475232090733";"264";"";""
"4";"1";"1000000";"78498";"1475232090733";"264";"true";"Prim3"
"4";"9333333";"10000000";"41336";"1475232091010";"1828";"";""
"3";"8000000";"9333332";"83466";"1475232091000";"3316";"";""
"2";"5333334";"7999999";"169720";"1475232090999";"5792";"";""
"1";"1";"5333333";"370057";"1475232090999";"7122";"";""
"4";"1";"10000000";"664579";"1475232090998";"7124";"true";"Prim3"
"3";"7742";"9031";"140";"1475232098178";"0";"";""
"1";"1";"5161";"687";"1475232098178";"0";"";""
"4";"9032";"9676";"71";"1475232098180";"0";"";""
"2";"5162";"7741";"295";"1475232098178";"1";"";""
"5";"9677";"10000";"36";"1475232098181";"0";"";""
"5";"1";"10000";"1229";"1475232098177";"5";"true";"Prim3"
"3";"77419";"90321";"1141";"1475232098186";"5";"";""
"2";"51613";"77418";"2323";"1475232098184";"10";"";""
"4";"90322";"96772";"570";"1475232098193";"5";"";""
"5";"96773";"100000";"276";"1475232098196";"1";"";""
"1";"1";"51612";"5282";"1475232098184";"16";"";""
"5";"1";"100000";"9592";"1475232098184";"17";"true";"Prim3"
"4";"903226";"967741";"4676";"1475232098232";"63";"";""
"5";"967742";"1000000";"2317";"1475232098269";"29";"";""
"3";"774194";"903225";"9457";"1475232098202";"135";"";""
"2";"516130";"774193";"19302";"1475232098202";"229";"";""
"1";"1";"516129";"42746";"1475232098201";"320";"";""
"5";"1";"1000000";"78498";"1475232098201";"321";"true";"Prim3"
"5";"9677419";"10000000";"19914";"1475232098586";"987";"";""
"4";"9032258";"9677418";"40221";"1475232098548";"1759";"";""
"3";"7741936";"9032257";"80918";"1475232098530";"3320";"";""
"2";"5161291";"7741935";"164599";"1475232098528";"5396";"";""
"1";"1";"5161290";"358927";"1475232098527";"6571";"";""
"5";"1";"10000000";"664579";"1475232098527";"6572";"true";"Prim3"
"3";"7619";"8887";"140";"1475232105155";"1";"";""
"1";"1";"5079";"678";"1475232105155";"1";"";""
"4";"8888";"9521";"72";"1475232105157";"1";"";""
"2";"5080";"7618";"289";"1475232105155";"1";"";""
"5";"9522";"9838";"34";"1475232105159";"0";"";""
"6";"9839";"10000";"16";"1475232105160";"1";"";""
"6";"1";"10000";"1229";"1475232105155";"6";"true";"Prim3"
"3";"76190";"88887";"1112";"1475232105163";"7";"";""
"2";"50794";"76189";"2295";"1475232105163";"13";"";""
"4";"88888";"95236";"570";"1475232105173";"3";"";""
"1";"1";"50793";"5204";"1475232105162";"15";"";""
"5";"95237";"98410";"268";"1475232105177";"1";"";""
"6";"98411";"100000";"143";"1475232105178";"1";"";""
"6";"1";"100000";"9592";"1475232105162";"16";"true";"Prim3"
"5";"952381";"984126";"2275";"1475232105214";"26";"";""
"4";"888889";"952380";"4605";"1475232105183";"82";"";""
"6";"984127";"1000000";"1140";"1475232105257";"13";"";""
"3";"761905";"888888";"9349";"1475232105180";"114";"";""
"2";"507937";"761904";"18994";"1475232105180";"203";"";""
"1";"1";"507936";"42135";"1475232105179";"275";"";""
"6";"1";"1000000";"78498";"1475232105179";"278";"true";"Prim3"
"6";"9841269";"10000000";"9748";"1475232105578";"591";"";""
"5";"9523809";"9841268";"19761";"1475232105522";"1065";"";""
"4";"8888889";"9523808";"39537";"1475232105482";"1849";"";""
"3";"7619048";"8888888";"79754";"1475232105459";"3157";"";""
"2";"5079366";"7619047";"162146";"1475232105459";"5612";"";""
"1";"1";"5079365";"353633";"1475232105458";"6939";"";""
"6";"1";"10000000";"664579";"1475232105458";"6940";"true";"Prim3"
"2";"5040";"7558";"283";"1475232112418";"0";"";""
"1";"1";"5039";"675";"1475232112418";"0";"";""
"3";"7559";"8817";"139";"1475232112419";"0";"";""
"4";"8818";"9446";"73";"1475232112419";"1";"";""
"5";"9447";"9760";"33";"1475232112421";"0";"";""
"6";"9761";"9917";"19";"1475232112422";"0";"";""
"7";"9918";"10000";"7";"1475232112423";"0";"";""
"7";"1";"10000";"1229";"1475232112417";"6";"true";"Prim3"
"2";"50394";"75589";"2275";"1475232112426";"8";"";""
"1";"1";"50393";"5172";"1475232112426";"12";"";""
"3";"75590";"88187";"1108";"1475232112434";"6";"";""
"5";"94487";"97635";"276";"1475232112440";"2";"";""
"6";"97636";"99209";"135";"1475232112441";"1";"";""
"4";"88188";"94486";"558";"1475232112438";"3";"";""
"7";"99210";"100000";"68";"1475232112443";"0";"";""
"7";"1";"100000";"9592";"1475232112426";"18";"true";"Prim3"
"4";"881890";"944881";"4589";"1475232112479";"51";"";""
"3";"755906";"881889";"9278";"1475232112445";"103";"";""
"5";"944882";"976377";"2269";"1475232112546";"25";"";""
"6";"976378";"992125";"1113";"1475232112572";"13";"";""
"7";"992126";"1000000";"564";"1475232112585";"7";"";""
"2";"503938";"755905";"18858";"1475232112444";"176";"";""
"1";"1";"503937";"41827";"1475232112444";"232";"";""
"7";"1";"1000000";"78498";"1475232112444";"232";"true";"Prim3"
"7";"9921259";"10000000";"4831";"1475232112949";"275";"";""
"6";"9763779";"9921258";"9730";"1475232112836";"594";"";""
"5";"9448819";"9763778";"19604";"1475232112746";"1147";"";""
"4";"8818898";"9448818";"39240";"1475232112712";"1903";"";""
"3";"7559056";"8818897";"79181";"1475232112677";"3296";"";""
"2";"5039371";"7559055";"160946";"1475232112677";"5330";"";""
"1";"1";"5039370";"351047";"1475232112677";"6349";"";""
"7";"1";"10000000";"664579";"1475232112677";"6351";"true";"Prim3"
"2";"5020";"7528";"281";"1475232119048";"0";"";""
"1";"1";"5019";"672";"1475232119047";"1";"";""
"3";"7529";"8782";"141";"1475232119055";"1";"";""
"4";"8783";"9409";"69";"1475232119059";"0";"";""
"5";"9410";"9722";"36";"1475232119063";"0";"";""
"6";"9723";"9878";"19";"1475232119064";"0";"";""
"7";"9879";"9956";"9";"1475232119064";"0";"";""
"8";"9957";"10000";"2";"1475232119065";"0";"";""
"8";"1";"10000";"1229";"1475232119047";"19";"true";"Prim3"
"3";"75295";"87843";"1110";"1475232119068";"4";"";""
"4";"87844";"94117";"552";"1475232119073";"4";"";""
"5";"94118";"97254";"275";"1475232119077";"2";"";""
"1";"1";"50196";"5153";"1475232119067";"13";"";""
"2";"50197";"75294";"2266";"1475232119068";"11";"";""
"6";"97255";"98822";"129";"1475232119080";"1";"";""
"7";"98823";"99606";"71";"1475232119081";"1";"";""
"8";"99607";"100000";"36";"1475232119082";"0";"";""
"8";"1";"100000";"9592";"1475232119067";"16";"true";"Prim3"
"5";"941176";"972547";"2273";"1475232119143";"27";"";""
"4";"878431";"941175";"4571";"1475232119110";"66";"";""
"3";"752941";"878430";"9242";"1475232119085";"123";"";""
"6";"972548";"988233";"1104";"1475232119200";"13";"";""
"7";"988234";"996076";"560";"1475232119214";"10";"";""
"8";"996077";"1000000";"286";"1475232119227";"6";"";""
"2";"501961";"752940";"18774";"1475232119085";"218";"";""
"1";"1";"501960";"41688";"1475232119085";"270";"";""
"8";"1";"1000000";"78498";"1475232119084";"272";"true";"Prim3"
"8";"9960780";"10000000";"2393";"1475232119778";"125";"";""
"7";"9882349";"9960779";"4832";"1475232119623";"386";"";""
"6";"9725487";"9882348";"9731";"1475232119521";"630";"";""
"5";"9411762";"9725486";"19498";"1475232119450";"1239";"";""
"4";"8784312";"9411761";"39092";"1475232119410";"2186";"";""
"3";"7529411";"8784311";"78944";"1475232119372";"4053";"";""
"2";"5019608";"7529410";"160322";"1475232119359";"6062";"";""
"1";"1";"5019607";"349767";"1475232119358";"7521";"";""
"8";"1";"10000000";"664579";"1475232119357";"7525";"true";"Prim3"
"1";"1";"5009";"671";"1475232126951";"1";"";""
"2";"5010";"7513";"280";"1475232126963";"1";"";""
"3";"7514";"8765";"142";"1475232126968";"0";"";""
"4";"8766";"9391";"68";"1475232126972";"0";"";""
"5";"9392";"9704";"36";"1475232126973";"0";"";""
"6";"9705";"9860";"20";"1475232126974";"0";"";""
"7";"9861";"9938";"8";"1475232126978";"0";"";""
"8";"9939";"9977";"4";"1475232126980";"0";"";""
"9";"9978";"10000";"0";"1475232126981";"0";"";""
"9";"1";"10000";"1229";"1475232126945";"36";"true";"Prim3"
"2";"50098";"75145";"2260";"1475232126984";"10";"";""
"1";"1";"50097";"5143";"1475232126983";"21";"";""
"3";"75146";"87669";"1109";"1475232127000";"6";"";""
"4";"87670";"93931";"550";"1475232127011";"3";"";""
"5";"93932";"97062";"279";"1475232127013";"4";"";""
"6";"97063";"98627";"128";"1475232127016";"0";"";""
"7";"98628";"99409";"73";"1475232127020";"0";"";""
"8";"99410";"99800";"32";"1475232127021";"1";"";""
"9";"99801";"100000";"18";"1475232127025";"0";"";""
"9";"1";"100000";"9592";"1475232126982";"46";"true";"Prim3"
"4";"876712";"939333";"4558";"1475232127109";"53";"";""
"3";"751468";"876711";"9233";"1475232127069";"125";"";""
"6";"970645";"986299";"1122";"1475232127201";"12";"";""
"5";"939334";"970644";"2255";"1475232127171";"26";"";""
"7";"986300";"994126";"552";"1475232127227";"7";"";""
"8";"994127";"998039";"294";"1475232127238";"5";"";""
"9";"998040";"1000000";"135";"1475232127256";"6";"";""
"2";"500979";"751467";"18732";"1475232127039";"243";"";""
"1";"1";"500978";"41617";"1475232127031";"319";"";""
"9";"1";"1000000";"78498";"1475232127031";"322";"true";"Prim3"
"7";"9863012";"9941288";"4828";"1475232127720";"293";"";""
"8";"9941289";"9980426";"2405";"1475232127879";"186";"";""
"9";"9980427";"10000000";"1176";"1475232128064";"84";"";""
"6";"9706457";"9863011";"9716";"1475232127600";"677";"";""
"5";"9393346";"9706456";"19462";"1475232127492";"1191";"";""
"4";"8767123";"9393345";"39047";"1475232127417";"1927";"";""
"3";"7514677";"8767122";"78769";"1475232127382";"3106";"";""
"2";"5009785";"7514676";"160040";"1475232127369";"5041";"";""
"1";"1";"5009784";"349136";"1475232127360";"6199";"";""
"9";"1";"10000000";"664579";"1475232127356";"6203";"true";"Prim3"
"1";"1";"5004";"670";"1475232133611";"1";"";""
"3";"7507";"8757";"142";"1475232133614";"0";"";""
"2";"5005";"7506";"280";"1475232133612";"1";"";""
"4";"8758";"9382";"68";"1475232133617";"0";"";""
"5";"9383";"9694";"36";"1475232133617";"1";"";""
"6";"9695";"9850";"18";"1475232133618";"0";"";""
"7";"9851";"9928";"9";"1475232133619";"0";"";""
"8";"9929";"9967";"5";"1475232133620";"0";"";""
"9";"9968";"9986";"1";"1475232133622";"0";"";""
"10";"9987";"10000";"0";"1475232133623";"0";"";""
"10";"1";"10000";"1229";"1475232133610";"13";"true";"Prim3"
"3";"75073";"87584";"1104";"1475232133629";"5";"";""
"2";"50049";"75072";"2262";"1475232133627";"8";"";""
"5";"93841";"96968";"279";"1475232133636";"2";"";""
"4";"87585";"93840";"550";"1475232133636";"2";"";""
"1";"1";"50048";"5137";"1475232133627";"13";"";""
"6";"96969";"98532";"129";"1475232133638";"1";"";""
"7";"98533";"99314";"71";"1475232133639";"0";"";""
"8";"99315";"99705";"32";"1475232133643";"0";"";""
"9";"99706";"99900";"20";"1475232133643";"0";"";""
"10";"99901";"100000";"8";"1475232133646";"0";"";""
"10";"1";"100000";"9592";"1475232133626";"21";"true";"Prim3"
"4";"875855";"938415";"4561";"1475232133682";"52";"";""
"5";"938416";"969695";"2246";"1475232133751";"28";"";""
"3";"750733";"875854";"9232";"1475232133648";"136";"";""
"7";"985336";"993155";"560";"1475232133813";"8";"";""
"6";"969696";"985335";"1115";"1475232133788";"14";"";""
"8";"993156";"997065";"281";"1475232133822";"5";"";""
"9";"997066";"999020";"151";"1475232133828";"2";"";""
"10";"999021";"1000000";"64";"1475232133831";"0";"";""
"2";"500489";"750732";"18709";"1475232133648";"206";"";""
"1";"1";"500488";"41579";"1475232133648";"260";"";""
"10";"1";"1000000";"78498";"1475232133647";"261";"true";"Prim3"
"8";"9931570";"9970669";"2427";"1475232134358";"160";"";""
"9";"9970670";"9990219";"1175";"1475232134512";"92";"";""
"7";"9853369";"9931569";"4823";"1475232134236";"374";"";""
"10";"9990220";"10000000";"603";"1475232134687";"26";"";""
"6";"9696967";"9853368";"9671";"1475232134123";"734";"";""
"5";"9384162";"9696966";"19461";"1475232134022";"1363";"";""
"4";"8758552";"9384161";"39028";"1475232133945";"2606";"";""
"3";"7507331";"8758551";"78674";"1475232133910";"3906";"";""
"2";"5004888";"7507330";"159895";"1475232133910";"5722";"";""
"1";"1";"5004887";"348822";"1475232133910";"6779";"";""
"10";"1";"10000000";"664579";"1475232133909";"6791";"true";"Prim3"
"1";"1";"5002";"669";"1475232140752";"1";"";""
"2";"5003";"7503";"281";"1475232140759";"1";"";""
"3";"7504";"8753";"142";"1475232140762";"1";"";""
"4";"8754";"9378";"68";"1475232140772";"0";"";""
"5";"9379";"9690";"36";"1475232140777";"1";"";""
"6";"9691";"9846";"18";"1475232140782";"0";"";""
"7";"9847";"9924";"9";"1475232140786";"0";"";""
